seg_id,env,source_file,gesture_name,label,duration_ms,npy_path,MAV_CH1,MAV_CH3,MAV_CH5,WL_CH1,WL_CH3,WL_CH5,Ratio_CH1,Ratio_CH3,Ratio_CH5
wind_noise_3_seg009,wind_noise,3.csv,3,2,484.0,processed/segments/wind_noise/3_seg009.npy,0.04479695789451961,0.029824190789615207,0.11114656137974785,50.488007187958154,23.13514868789434,100.61276638388661,0.2967722500614446,0.14234481310719588,0.5608829368313596
wind_noise_3_seg010,wind_noise,3.csv,3,2,643.0,processed/segments/wind_noise/3_seg010.npy,0.042903818100488905,0.03499186044645542,0.1439016615875458,46.051218905024676,25.64443629819948,120.08633438463622,0.20230150357828516,0.1460890049271113,0.6516094914946037
wind_noise_3_seg011,wind_noise,3.csv,3,2,570.0,processed/segments/wind_noise/3_seg011.npy,0.03801287295842817,0.02630819650786885,0.13956619060373057,43.359296106704775,21.797322290472508,130.04996864437857,0.19894489819627761,0.12082222890391417,0.6802328728998082
wind_noise_3_seg012,wind_noise,3.csv,3,2,599.0,processed/segments/wind_noise/3_seg012.npy,0.03448444483755428,0.02609720102697464,0.1292365091011768,37.81899143303804,19.976031270709317,120.56820842466813,0.20322918596472456,0.1313580568531237,0.6654127571821519
wind_noise_3_seg013,wind_noise,3.csv,3,2,771.0,processed/segments/wind_noise/3_seg013.npy,0.03144092557592228,0.024864469771117906,0.11494697972608402,33.93291479561404,20.55942863306298,103.05301728178398,0.2049267483637289,0.1293422394919063,0.6657310121443648
wind_noise_3_seg014,wind_noise,3.csv,3,2,575.0,processed/segments/wind_noise/3_seg014.npy,0.026172778449668154,0.028643327331482157,0.14467867010588278,28.826180317556915,21.25071025277795,119.50813449389125,0.15259183687741257,0.13908472728506516,0.7083234358375223
wind_noise_4_seg000,wind_noise,4.csv,4,3,1030.0,processed/segments/wind_noise/4_seg000.npy,0.011726490078810247,0.014655566835477415,0.04311598570583606,11.885171355484621,12.637131753670104,42.00780958064804,0.16131938250807473,0.16774307611328507,0.6709375413786403
wind_noise_4_seg001,wind_noise,4.csv,4,3,995.0,processed/segments/wind_noise/4_seg001.npy,0.014964179017282041,0.015432420707316178,0.05110852036555576,14.944460461811632,13.224379110545893,50.80354951956734,0.18212101144840054,0.17081361617659896,0.6470653723750004
wind_noise_4_seg002,wind_noise,4.csv,4,3,67.0,processed/segments/wind_noise/4_seg002.npy,0.005859913414143446,0.005605582211938655,0.009597939712542462,5.653307741146571,4.960561705779372,9.673220328513748,0.2845742230623658,0.2640537693923216,0.45137200754531265
wind_noise_4_seg003,wind_noise,4.csv,4,3,1387.0,processed/segments/wind_noise/4_seg003.npy,0.010776775073408079,0.01083371560590423,0.03908592298459842,10.847945659654348,9.69770438039759,36.59541956999922,0.16610198291352224,0.1514870079142878,0.6824110091721899
wind_noise_4_seg004,wind_noise,4.csv,4,3,987.0,processed/segments/wind_noise/4_seg004.npy,0.01060475572879268,0.01392459093195173,0.049435078662175204,10.897987605109407,11.366636384794596,48.24694874710617,0.15442493953685235,0.16789662941699682,0.6776784310461509
wind_noise_4_seg005,wind_noise,4.csv,4,3,1027.0,processed/segments/wind_noise/4_seg005.npy,0.009459334902532725,0.012608265822141806,0.04719253678673922,9.624993424107114,10.611001805937354,45.4158634549468,0.1404195472345875,0.15654155966745012,0.7030388930979624
wind_noise_4_seg006,wind_noise,4.csv,4,3,312.0,processed/segments/wind_noise/4_seg006.npy,0.01217170089758309,0.01807684969348593,0.07255382337031213,12.798142190012372,14.2341480675594,68.56936142307445,0.12252569578355142,0.16298384255716167,0.7144904616592869
wind_noise_4_seg007,wind_noise,4.csv,4,3,319.0,processed/segments/wind_noise/4_seg007.npy,0.00432289877060254,0.007458246935273876,0.013609684901606361,4.4196075372585,6.290550724473321,12.967591525980353,0.1771580830530316,0.27750702314007697,0.5453348938068913
wind_noise_4_seg008,wind_noise,4.csv,4,3,1048.0,processed/segments/wind_noise/4_seg008.npy,0.007110646990893253,0.01023989430681363,0.04714462616031317,7.100169327015805,8.752596802049581,44.01085336801417,0.10653353540863172,0.1421079982442316,0.7513584663471367
wind_noise_4_seg009,wind_noise,4.csv,4,3,683.0,processed/segments/wind_noise/4_seg009.npy,0.013179086047865876,0.01732578101105622,0.06884246264827686,13.10604233741919,13.89738502801596,63.52381022291798,0.146733369457702,0.16844077031992283,0.6848258602223752
wind_noise_4_seg010,wind_noise,4.csv,4,3,883.0,processed/segments/wind_noise/4_seg010.npy,0.01030565639266799,0.012971135649653215,0.05585451577217087,9.785893582993538,10.961162247636711,51.54683758912037,0.13238716229680839,0.15064892650093295,0.7169639112022587
wind_noise_4_seg011,wind_noise,4.csv,4,3,1338.0,processed/segments/wind_noise/4_seg011.npy,0.008573446967585618,0.009321940290241438,0.03926050007713883,8.646064957755366,7.630896000045172,37.7604862419688,0.14380259151391914,0.15049376137680792,0.705703647109273
wind_noise_4_seg012,wind_noise,4.csv,4,3,941.0,processed/segments/wind_noise/4_seg012.npy,0.008720400271959262,0.012833146722831458,0.03896523590888851,8.671736220374596,11.153121668517354,38.618950133305056,0.14066311405986126,0.20586543433286492,0.6534714516072738
wind_noise_4_seg013,wind_noise,4.csv,4,3,214.0,processed/segments/wind_noise/4_seg013.npy,0.0037631721953088546,0.005638441254992523,0.02890944394993711,3.645200737538428,5.913513720754102,24.64234878338975,0.09227493943682982,0.13919976152592095,0.7685252990372493
wind_noise_4_seg014,wind_noise,4.csv,4,3,1048.0,processed/segments/wind_noise/4_seg014.npy,0.011324312828874843,0.013745990118334186,0.05015264726069606,11.194728094254799,10.95226942069848,47.372437284361474,0.15186306180832343,0.16697261836831379,0.6811643198233628
wind_noise_4_seg015,wind_noise,4.csv,4,3,718.0,processed/segments/wind_noise/4_seg015.npy,0.004488664175034663,0.00603272155615206,0.015978172052418704,4.524826804870411,5.432314477838398,14.719516294870937,0.170836214794683,0.21491903044561828,0.6142447547596986
wind_noise_4_seg016,wind_noise,4.csv,4,3,813.0,processed/segments/wind_noise/4_seg016.npy,0.012338835505740268,0.016420683602896436,0.0649702185970029,12.770119959452364,12.941540332766424,64.79029252208505,0.13300524651473594,0.16842443634568915,0.698570317139575
wind_noise_4_seg017,wind_noise,4.csv,4,3,555.0,processed/segments/wind_noise/4_seg017.npy,0.013929594037725493,0.01985289258197036,0.0745704064561389,14.675135107281012,15.089262906161041,69.4876423426608,0.15199190463016957,0.16712800505267178,0.6808800903171587
wind_noise_4_seg018,wind_noise,4.csv,4,3,444.0,processed/segments/wind_noise/4_seg018.npy,0.005029299571292342,0.0070614474339681325,0.015137276521862449,4.8899588190216505,6.6499364652666815,14.672094796172967,0.19908456601213545,0.250788895906065,0.5501265380817995
wind_noise_4_seg019,wind_noise,4.csv,4,3,1198.0,processed/segments/wind_noise/4_seg019.npy,0.010149981103338642,0.012547894167070854,0.05442241472421943,9.918956451231004,10.465961527633722,49.858699961752095,0.13319123787603473,0.14616788401621456,0.7206408781077507
wind_noise_4_seg020,wind_noise,4.csv,4,3,763.0,processed/segments/wind_noise/4_seg020.npy,0.009574342859835092,0.011637007201442168,0.060281957727746166,9.687126536101264,9.405984172306672,55.04757848990606,0.13120942922522827,0.13580569500333475,0.732984875771437
wind_noise_4_seg021,wind_noise,4.csv,4,3,711.0,processed/segments/wind_noise/4_seg021.npy,0.012278543270880913,0.013702098845111086,0.050774379603698995,12.441825740683985,11.090361811984359,51.473420694001504,0.16191506057968502,0.16246635878880158,0.6756185806315134
wind_noise_4_seg022,wind_noise,4.csv,4,3,1024.0,processed/segments/wind_noise/4_seg022.npy,0.010570984434582677,0.013504854536727015,0.05654888504721772,11.037264252296573,11.830445349529981,56.03897409983915,0.13516162767903286,0.1543700721045043,0.7104683002164629
wind_noise_5_seg000,wind_noise,5.csv,5,4,253.0,processed/segments/wind_noise/5_seg000.npy,0.017167418128214824,0.014708337794103963,0.07172623639904467,16.677731370356163,14.934612861329235,72.76152192680303,0.1836047674292616,0.14157635920383554,0.6748188733669028
wind_noise_5_seg001,wind_noise,5.csv,5,4,633.0,processed/segments/wind_noise/5_seg001.npy,0.015588287329096114,0.01291776935275531,0.04883186282351975,13.962080028638846,11.007373713881968,44.66032480150547,0.1841249363350842,0.14242354151227954,0.6734515221526362
wind_noise_5_seg002,wind_noise,5.csv,5,4,798.0,processed/segments/wind_noise/5_seg002.npy,0.011061899958127334,0.01477857085832446,0.05211741699902336,10.584267613956339,11.83758315233066,52.07702833327996,0.13799305992686836,0.17684339636896387,0.6851635437041678
wind_noise_5_seg003,wind_noise,5.csv,5,4,662.0,processed/segments/wind_noise/5_seg003.npy,0.015251201426000179,0.01669301950426755,0.06193978462663601,16.622597790266806,12.811309972072245,57.32409257488006,0.18293611746639107,0.16992280210754585,0.647141080426063
wind_noise_5_seg004,wind_noise,5.csv,5,4,772.0,processed/segments/wind_noise/5_seg004.npy,0.0297675133639381,0.01656990945486075,0.05067764933993296,33.58885756214296,13.530583020071553,48.00825697128739,0.3433554251593409,0.1538980829937856,0.5027464918468735
wind_noise_5_seg005,wind_noise,5.csv,5,4,155.0,processed/segments/wind_noise/5_seg005.npy,0.007732230108840244,0.004464570438369624,0.0073637263265437305,7.770047729237424,4.412796718937764,7.357208998328397,0.43166819638379655,0.21715757941651434,0.3511742241996891
wind_noise_5_seg006,wind_noise,5.csv,5,4,621.0,processed/segments/wind_noise/5_seg006.npy,0.014672202654913575,0.015062134119418721,0.05763501780091699,15.664491422156877,12.031782152746242,56.4884662710157,0.17047998977763254,0.168813979064344,0.6607060311580235
wind_noise_5_seg007,wind_noise,5.csv,5,4,1030.0,processed/segments/wind_noise/5_seg007.npy,0.04005618135524342,0.011445071870188004,0.03435595915588821,45.92268410730953,10.093961246828101,31.817712191429184,0.5212395254557328,0.10313025527736747,0.3756302192668997
wind_noise_5_seg008,wind_noise,5.csv,5,4,958.0,processed/segments/wind_noise/5_seg008.npy,0.014518695492847069,0.012386688317784547,0.04793546847786743,14.736571776902986,10.961560232786441,44.66605782194155,0.18466878103404996,0.15764251924951253,0.6576886997164375
wind_noise_5_seg009,wind_noise,5.csv,5,4,782.0,processed/segments/wind_noise/5_seg009.npy,0.019285532283783508,0.015281284511611395,0.04851440856764873,19.262065094997045,12.327986849421297,45.24496907596063,0.23003360212530763,0.18430466973898213,0.58566172813571
wind_noise_5_seg010,wind_noise,5.csv,5,4,1097.0,processed/segments/wind_noise/5_seg010.npy,0.019242352142642985,0.013332738800374364,0.042175427693958156,19.619296060067335,10.727491484642321,39.51809728454532,0.26795486298030907,0.16245944370373436,0.5695856933159567
wind_noise_5_seg011,wind_noise,5.csv,5,4,998.0,processed/segments/wind_noise/5_seg011.npy,0.014871875531197582,0.012107305635402061,0.04203979912820646,14.106287228659168,9.265931003019928,39.24538797823971,0.21497502472552288,0.16921827021799196,0.6158067050564853
wind_noise_5_seg012,wind_noise,5.csv,5,4,758.0,processed/segments/wind_noise/5_seg012.npy,0.009700952606297206,0.013372534802802327,0.04882100122178623,10.184576278140238,10.742557679644866,47.12155380506982,0.14143028927678314,0.16959492474593896,0.6889747859772778
wind_noise_5_seg013,wind_noise,5.csv,5,4,882.0,processed/segments/wind_noise/5_seg013.npy,0.0353629414665838,0.013462574708766386,0.049276455871948587,41.469946432111314,11.359093761490728,48.33409104145321,0.47528934948325086,0.10163935419373889,0.4230712963230103
wind_noise_5_seg014,wind_noise,5.csv,5,4,726.0,processed/segments/wind_noise/5_seg014.npy,0.013329795458911883,0.00900451726170118,0.02769489295544246,12.894104704598991,8.218479583512634,28.84905858732217,0.2552791134072402,0.15821339390908745,0.5865074926836724
wind_noise_5_seg015,wind_noise,5.csv,5,4,1318.0,processed/segments/wind_noise/5_seg015.npy,0.012924033080321248,0.009338753976388791,0.035803250023256565,13.864532008501188,7.87742416914124,34.525627110634446,0.21494795024923863,0.14324889258350607,0.6418031571672553
wind_noise_5_seg016,wind_noise,5.csv,5,4,730.0,processed/segments/wind_noise/5_seg016.npy,0.021019073926099578,0.011405724950069744,0.05420957730264523,24.329977920478328,9.803063845133224,51.34003425270213,0.2919674255786808,0.11838411721616784,0.5896484572051514
wind_noise_5_seg017,wind_noise,5.csv,5,4,586.0,processed/segments/wind_noise/5_seg017.npy,0.010038015597398699,0.013290683722912977,0.05651819829802166,10.615598792011042,10.44217200361636,55.65949180223418,0.13897576082101498,0.15133575538807542,0.7096884837909097
wind_noise_5_seg018,wind_noise,5.csv,5,4,1246.0,processed/segments/wind_noise/5_seg018.npy,0.042206010578339004,0.01247718451196267,0.041462178090652106,52.085472049714305,10.623066750632919,39.13799706795053,0.5164363132576067,0.10000237502722314,0.3835613117151701
wind_noise_5_seg019,wind_noise,5.csv,5,4,588.0,processed/segments/wind_noise/5_seg019.npy,0.01351959546512057,0.014822726712419177,0.0637176860477618,13.940123035917134,13.085166652016408,63.52267473198463,0.15873642009863523,0.15335399707347666,0.6879095828278882
wind_noise_5_seg020,wind_noise,5.csv,5,4,969.0,processed/segments/wind_noise/5_seg020.npy,0.021612645066985202,0.010260948693104803,0.03873569283201142,24.26581021223956,8.917089911139618,35.29348773202852,0.30974146948334846,0.12144098354758491,0.5688175469690666
wind_noise_go_the_way_seg000,wind_noise,go_the_way.csv,go_the_way,5,459.0,processed/segments/wind_noise/go_the_way_seg000.npy,0.021865083379120794,0.02809842139865098,0.09106756029566676,20.558569651133748,23.322868498292248,90.38233658649757,0.14996547255176668,0.1891787270943214,0.660855800353912
wind_noise_go_the_way_seg001,wind_noise,go_the_way.csv,go_the_way,5,565.0,processed/segments/wind_noise/go_the_way_seg001.npy,0.023508313750398215,0.03451088867931225,0.06184870873148196,22.526487023466796,27.450012192948936,58.117855040552314,0.20840502399662925,0.2879732425207148,0.5036217334826559
wind_noise_go_the_way_seg002,wind_noise,go_the_way.csv,go_the_way,5,719.0,processed/segments/wind_noise/go_the_way_seg002.npy,0.02986198752785286,0.03526249591580165,0.09338272061827428,28.246017029845785,29.42354556218883,92.30467029770536,0.1760673237155592,0.21706625160913734,0.6068664246753035
wind_noise_go_the_way_seg003,wind_noise,go_the_way.csv,go_the_way,5,713.0,processed/segments/wind_noise/go_the_way_seg003.npy,0.01937776463143432,0.02750752326085017,0.055266132096137156,18.455599416130525,23.61419059531156,54.01155635347147,0.18390006448367985,0.26502708580278445,0.5510728497135358
wind_noise_go_the_way_seg004,wind_noise,go_the_way.csv,go_the_way,5,583.0,processed/segments/wind_noise/go_the_way_seg004.npy,0.02250561085769585,0.03199935014184058,0.09991729233053266,21.55974248401419,24.270925122639092,92.33008385338304,0.14151009546412563,0.2307158187541412,0.6277740857817332
wind_noise_go_the_way_seg005,wind_noise,go_the_way.csv,go_the_way,5,779.0,processed/segments/wind_noise/go_the_way_seg005.npy,0.022000539473602008,0.030180523917141513,0.09795548819895791,21.57239067855174,24.853689358828728,98.00744689111505,0.14345977537006785,0.1983778411536864,0.6581623834762458
wind_noise_go_the_way_seg006,wind_noise,go_the_way.csv,go_the_way,5,710.0,processed/segments/wind_noise/go_the_way_seg006.npy,0.01327058240838396,0.01160365145110215,0.043276378228700944,13.843596793914587,11.619124191971055,40.40282043710679,0.18820734182476478,0.1592866703924249,0.6525059877828103
wind_noise_go_the_way_seg007,wind_noise,go_the_way.csv,go_the_way,5,272.0,processed/segments/wind_noise/go_the_way_seg007.npy,0.022457663630655173,0.026124843766942064,0.0611149483607258,19.90415020021463,18.75811966940559,60.6754182485312,0.2015180470644523,0.24580723468386614,0.5526747182516817
wind_noise_go_the_way_seg008,wind_noise,go_the_way.csv,go_the_way,5,1015.0,processed/segments/wind_noise/go_the_way_seg008.npy,0.01920174162323638,0.022468312459958527,0.0753653476549396,20.069151577904613,20.291052338468155,69.90912501867587,0.16243330192310257,0.19621902540583122,0.6413476726710663
wind_noise_go_the_way_seg009,wind_noise,go_the_way.csv,go_the_way,5,416.0,processed/segments/wind_noise/go_the_way_seg009.npy,0.0247072897316459,0.03149855253786969,0.0945566186708303,24.562507398252425,25.54967541014425,92.11574133237505,0.15604578219238818,0.1907062598786736,0.6532479579289382
wind_noise_go_the_way_seg010,wind_noise,go_the_way.csv,go_the_way,5,962.0,processed/segments/wind_noise/go_the_way_seg010.npy,0.018349634855399873,0.02194538570169088,0.06741810083895021,19.97092239207515,18.55712028590998,66.17273831941178,0.17739867637834844,0.18339399183218438,0.6392073317894672
wind_noise_go_the_way_seg011,wind_noise,go_the_way.csv,go_the_way,5,838.0,processed/segments/wind_noise/go_the_way_seg011.npy,0.018837922414131892,0.023875801126076217,0.06782363764474884,18.74976949150326,21.10369201827961,66.23807716747943,0.17287105835874247,0.19715966493933326,0.6299692767019244
wind_noise_go_the_way_seg012,wind_noise,go_the_way.csv,go_the_way,5,1336.0,processed/segments/wind_noise/go_the_way_seg012.npy,0.013792711148821085,0.02529366177280109,0.07429954013105856,14.268420518283909,22.612098381837637,74.74592563072177,0.12098441603246628,0.2285711771908318,0.6504444067767019
wind_noise_go_the_way_seg013,wind_noise,go_the_way.csv,go_the_way,5,610.0,processed/segments/wind_noise/go_the_way_seg013.npy,0.015068417071729122,0.020765590876115663,0.04999932344819068,15.525831477135704,17.530494211379775,45.67843658452097,0.18171119162602603,0.2465660782625095,0.5717227301114645
wind_noise_go_the_way_seg014,wind_noise,go_the_way.csv,go_the_way,5,1059.0,processed/segments/wind_noise/go_the_way_seg014.npy,0.022607519452157526,0.027704013627100302,0.10291250389107552,23.223594311567158,24.928604217904205,99.03307645966898,0.13432160992147474,0.16357585997694113,0.7021025301015842
wind_noise_go_the_way_seg015,wind_noise,go_the_way.csv,go_the_way,5,579.0,processed/segments/wind_noise/go_the_way_seg015.npy,0.017831116090293187,0.02997620633980121,0.05978884193055754,17.12810743781899,24.25783384166449,56.42191057272769,0.1679323813283161,0.3006905154662933,0.5313771032053907
wind_noise_go_the_way_seg016,wind_noise,go_the_way.csv,go_the_way,5,896.0,processed/segments/wind_noise/go_the_way_seg016.npy,0.022514896971793995,0.026714865461262036,0.07328955693937922,22.910588083845475,24.75304801723562,72.69527914684043,0.1947040049225634,0.21128781985645576,0.5940081752209808
wind_noise_go_the_way_seg017,wind_noise,go_the_way.csv,go_the_way,5,707.0,processed/segments/wind_noise/go_the_way_seg017.npy,0.015855385227274296,0.026681786801848392,0.07521584201327404,16.266198499379993,22.624674260295542,74.84913222313347,0.13533241718584288,0.20931803539431154,0.6553495474198456
wind_noise_go_the_way_seg018,wind_noise,go_the_way.csv,go_the_way,5,1365.0,processed/segments/wind_noise/go_the_way_seg018.npy,0.01590496036541515,0.02511388356540173,0.09733919837844056,16.223353439358284,21.98412715089876,89.78395215212483,0.1117639690338604,0.16581209796657947,0.7224239329995601
wind_noise_go_the_way_seg019,wind_noise,go_the_way.csv,go_the_way,5,675.0,processed/segments/wind_noise/go_the_way_seg019.npy,0.016013399318517342,0.024912156579237482,0.05870847804831834,16.160344948163246,21.611242646970602,59.524834010940694,0.17345151454650373,0.2415495394506204,0.5849989460028758
wind_noise_go_the_way_seg020,wind_noise,go_the_way.csv,go_the_way,5,1006.0,processed/segments/wind_noise/go_the_way_seg020.npy,0.018249976646474268,0.032259722192958966,0.11536577169564592,18.46858672767536,26.511225069927832,109.15127444322255,0.10243527614371699,0.17507247711950566,0.7224922467367774
wind_noise_ok_seg000,wind_noise,ok.csv,ok,6,1103.0,processed/segments/wind_noise/ok_seg000.npy,0.00829267188623663,0.010215605974858872,0.04554755794694833,7.578172664817951,7.872137500743839,44.497417873245894,0.12130404754006419,0.147852538774055,0.7308434136858808
wind_noise_ok_seg001,wind_noise,ok.csv,ok,6,960.0,processed/segments/wind_noise/ok_seg001.npy,0.008938524350693249,0.011902192266914833,0.05188666022802077,8.529138636993233,9.490496174408763,50.38453538944906,0.1204836822078518,0.1573353139359964,0.7221810038561518
wind_noise_ok_seg002,wind_noise,ok.csv,ok,6,1368.0,processed/segments/wind_noise/ok_seg002.npy,0.010534029854808417,0.009392791738058478,0.04130349805985488,9.55945075261871,7.881262299857213,39.76312588568462,0.18156976858644683,0.1318383671978502,0.686591864215703
wind_noise_ok_seg003,wind_noise,ok.csv,ok,6,1266.0,processed/segments/wind_noise/ok_seg003.npy,0.007339923253267954,0.009338477478563548,0.043713765484193756,7.722015007727835,6.923380397398938,38.30048122389366,0.1207983403151192,0.13603624180160695,0.7431654178832738
wind_noise_ok_seg004,wind_noise,ok.csv,ok,6,1435.0,processed/segments/wind_noise/ok_seg004.npy,0.008841641794163423,0.009174923632383833,0.03489823686168194,8.671973399145354,7.445558653081675,32.70782781906219,0.1665144687695046,0.1455825085539977,0.6879030226764977
wind_noise_ok_seg005,wind_noise,ok.csv,ok,6,1091.0,processed/segments/wind_noise/ok_seg005.npy,0.010105604038678906,0.010146783772203873,0.04777125742694263,9.895549956416687,7.921573462189961,43.174201814285524,0.15179400785898267,0.14359296865104929,0.704613023489968
wind_noise_ok_seg006,wind_noise,ok.csv,ok,6,645.0,processed/segments/wind_noise/ok_seg006.npy,0.007863217486504141,0.01483273310846771,0.07113956381579072,8.155622581572704,10.682793750585432,65.72546716425362,0.08954970267254035,0.14816650394402262,0.7622837933834371
wind_noise_ok_seg007,wind_noise,ok.csv,ok,6,588.0,processed/segments/wind_noise/ok_seg007.npy,0.008482738608471707,0.015528276735624943,0.07487384381387703,8.49791359296103,12.523556927964298,74.13190861350898,0.08972664377170987,0.15370325351671382,0.7565701027115763
wind_noise_ok_seg008,wind_noise,ok.csv,ok,6,774.0,processed/segments/wind_noise/ok_seg008.npy,0.007955455023307162,0.011770640755436056,0.05667187108200829,8.373942130588599,9.093332270841325,52.82110157061637,0.10868365724382849,0.1458145460325046,0.7455017967236669
wind_noise_ok_seg009,wind_noise,ok.csv,ok,6,1258.0,processed/segments/wind_noise/ok_seg009.npy,0.009733477696088089,0.009068595037374191,0.0420058582015173,9.014492193915954,7.713388663374215,40.27999507408233,0.14529558834322742,0.13316424250390232,0.7215401691528702
wind_noise_ok_seg010,wind_noise,ok.csv,ok,6,1133.0,processed/segments/wind_noise/ok_seg010.npy,0.008696540855852319,0.010993541442256578,0.04839086309240159,7.5182026497303704,8.539041198512889,44.40626653412496,0.13831041093374502,0.14065199368797415,0.7210375953782808
wind_noise_ok_seg011,wind_noise,ok.csv,ok,6,979.0,processed/segments/wind_noise/ok_seg011.npy,0.009022193748948137,0.011800185623598905,0.04914373763875115,8.590955623316736,8.65487249653656,46.28193286556647,0.13353728326821312,0.15858756033354107,0.7078751563982458
wind_noise_ok_seg012,wind_noise,ok.csv,ok,6,609.0,processed/segments/wind_noise/ok_seg012.npy,0.010129965619832511,0.013720641597137963,0.08642640481546922,10.06870320651163,12.406593354656499,82.03110169700122,0.0937040027060254,0.11594851967634724,0.7903474776176274
wind_noise_ok_seg013,wind_noise,ok.csv,ok,6,511.0,processed/segments/wind_noise/ok_seg013.npy,0.011143709667408522,0.01645647217673528,0.08744961923236787,11.455661696448546,12.761770412845618,80.94737565692374,0.11512111051459141,0.13384490532979298,0.7510339841556156
wind_noise_ok_seg014,wind_noise,ok.csv,ok,6,638.0,processed/segments/wind_noise/ok_seg014.npy,0.009102931965628116,0.01392266907197057,0.0871687171440827,9.32932082232137,11.50974734147054,82.53540949889134,0.09229994358572888,0.12099233590752596,0.7867077205067451
wind_noise_ok_seg015,wind_noise,ok.csv,ok,6,989.0,processed/segments/wind_noise/ok_seg015.npy,0.008459590176441996,0.010695090088411954,0.05924529096219129,8.612115284577053,8.871494189642089,56.88982774899123,0.1250435887809033,0.1267778451020107,0.748178566117086
wind_noise_ok_seg016,wind_noise,ok.csv,ok,6,709.0,processed/segments/wind_noise/ok_seg016.npy,0.010856029690873747,0.013385175483375781,0.07093090074629975,11.353729399649236,11.072090315825667,67.71135672070122,0.12835709958462294,0.13560859630647437,0.7360343041089027
wind_noise_sc_seg000,wind_noise,sc.csv,sc,7,977.0,processed/segments/wind_noise/sc_seg000.npy,0.00933033137778519,0.011020034697770398,0.03856401459056204,8.723764309507022,7.915277706940783,37.85197049023458,0.15422937474651532,0.174691831477136,0.6710787937763487
wind_noise_sc_seg001,wind_noise,sc.csv,sc,7,1400.0,processed/segments/wind_noise/sc_seg001.npy,0.01076925950551031,0.010110694720507381,0.04115614446071569,9.437910923595066,7.481103820813673,38.736871318963324,0.16932266299307108,0.1500343438932934,0.6806429931136355
wind_noise_sc_seg002,wind_noise,sc.csv,sc,7,1264.0,processed/segments/wind_noise/sc_seg002.npy,0.009678866746421214,0.010123602567685259,0.03944859364722354,9.610725171847632,8.664967528593337,37.85072231715117,0.15435141149488715,0.15131616785421212,0.6943324206509006
wind_noise_sc_seg003,wind_noise,sc.csv,sc,7,1551.0,processed/segments/wind_noise/sc_seg003.npy,0.012094825382977278,0.009730779273096153,0.03864570322829091,10.749449584107554,7.586674454139588,35.574698536521666,0.2085892829061261,0.14231939368902302,0.6490913234048508
wind_noise_sc_seg004,wind_noise,sc.csv,sc,7,1390.0,processed/segments/wind_noise/sc_seg004.npy,0.011356682163626453,0.009773172140780264,0.03930776220282826,10.406966734293263,8.055683488445963,37.40876577870633,0.17623592447158862,0.13686989281313944,0.6868941827152719
wind_noise_sc_seg005,wind_noise,sc.csv,sc,7,1437.0,processed/segments/wind_noise/sc_seg005.npy,0.011078582853812203,0.008569131835666441,0.04020006519242451,10.89323050348702,7.1825911903579645,37.48874903550866,0.16541301850226112,0.12469140839680544,0.7098955731009333
wind_noise_sc_seg006,wind_noise,sc.csv,sc,7,1528.0,processed/segments/wind_noise/sc_seg006.npy,0.013864706612474001,0.009364208003850061,0.03933165430246169,11.98584427549631,7.960291803284148,38.500183099715514,0.24176087655784245,0.1212392338872255,0.636999889554932
wind_noise_sc_seg007,wind_noise,sc.csv,sc,7,2056.0,processed/segments/wind_noise/sc_seg007.npy,0.011458788413759495,0.007620696304747779,0.0288290261261441,10.203974177301578,6.287832828455165,27.202677133812724,0.23486589893249932,0.13463321123076016,0.6305008898367405
wind_noise_sc_seg008,wind_noise,sc.csv,sc,7,2073.0,processed/segments/wind_noise/sc_seg008.npy,0.011409195175310569,0.007307536821217543,0.03033207842992503,10.221447130919948,6.457417935416159,29.05903574047951,0.2047658776893784,0.12712719173245443,0.6681069305781672
wind_noise_sc_seg009,wind_noise,sc.csv,sc,7,1397.0,processed/segments/wind_noise/sc_seg009.npy,0.009837219358177607,0.008299557440971496,0.03909487376596341,8.878588867499916,7.287296837975868,36.80235969796098,0.17796225508232452,0.1323325665874826,0.6897051783301928
wind_noise_sc_seg010,wind_noise,sc.csv,sc,7,301.0,processed/segments/wind_noise/sc_seg010.npy,0.008124652340759628,0.0034321660446786206,0.009188493128422858,5.678565699767607,3.2219367733878745,7.252660332788941,0.389427314501531,0.17199416670202683,0.43857851879644216
wind_noise_sc_seg011,wind_noise,sc.csv,sc,7,1511.0,processed/segments/wind_noise/sc_seg011.npy,0.010124979992268905,0.00814836560754655,0.03509397092366284,10.042317969754116,6.880188693601004,33.576147997577586,0.17079303092261144,0.14082087145763247,0.6883860976197561
wind_noise_sc_seg012,wind_noise,sc.csv,sc,7,300.0,processed/segments/wind_noise/sc_seg012.npy,0.006654782711385502,0.0030256697755213363,0.008303938598704774,4.329473956591172,2.8760296960930996,6.612006367708405,0.34375120576679963,0.1824060099272169,0.4738427843059835
wind_noise_sc_seg013,wind_noise,sc.csv,sc,7,869.0,processed/segments/wind_noise/sc_seg013.npy,0.011359999026275686,0.00475788996705167,0.012893554611815052,11.20955156880402,4.578669197261146,12.521611863024537,0.4170550810510366,0.1449586430335529,0.4379862759154104
wind_noise_sc_seg014,wind_noise,sc.csv,sc,7,1344.0,processed/segments/wind_noise/sc_seg014.npy,0.008485777327404869,0.008578272752530688,0.03782613411589254,7.688094649729238,6.92361443425616,34.82022077817317,0.14576664838985195,0.13733756577930942,0.7168957858308386
